Combo_ID,RSU1_ID,RSU1_X,RSU1_Y,RSU1_Single_PDR,RSU2_ID,RSU2_X,RSU2_Y,RSU2_Single_PDR,Combined_PDR
Combo_116,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,89119479,1977.410551787936,1232.4977780682966,0.0638297872340425,2.24468085106383
Combo_199,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,2.2340425531914896
Combo_183,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,2.2287234042553195
Combo_120,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,26841336,2130.120112635312,1638.0973390536385,0.0,2.2127659574468086
Combo_117,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,19769114,192.70471265434756,703.2901573758572,0.0,2.2127659574468086
Combo_118,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,16933971,935.1924915671116,1922.187656639144,0.0,2.2127659574468086
Combo_119,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,cluster_12247700_12529558,489.9967898771865,1517.3900169646367,0.0,2.2127659574468086
Combo_166,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.2074468085106385
Combo_184,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.1808510638297873
Combo_150,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,2.170212765957447
Combo_134,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,2.127659574468085
Combo_200,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,cluster_314448309_824235741,844.8437027597101,1218.2629532963035,1.6382978723404256,2.117021276595745
Combo_151,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,21970003,1392.5806327123428,1092.7498201234266,0.7872340425531915,2.1117021276595747
Combo_135,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,354910587,463.9579251469113,585.6913986252621,0.3085106382978723,2.0904255319148937
Combo_201,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,314448358,749.7437549999449,1024.7167288772762,1.5425531914893618,2.0797872340425534
Combo_152,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,cluster_347349857_347349858,292.67258916574065,1397.3318315809593,0.6914893617021276,2.0691489361702127
Combo_153,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,14319161,219.0621956209652,933.7101204860955,0.6914893617021276,2.0691489361702127
Combo_167,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,2.021276595744681
Combo_185,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,1.9946808510638299
Combo_168,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,1.978723404255319
Combo_136,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,12247702,570.1719344240846,1877.2897394159809,0.0744680851063829,1.9680851063829787
Combo_137,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,89119479,1977.410551787936,1232.4977780682966,0.0638297872340425,1.9680851063829787
Combo_186,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,252726522,2158.717895301874,662.6837204853073,1.0851063829787235,1.9521276595744679
Combo_139,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,16933971,935.1924915671116,1922.187656639144,0.0,1.9308510638297873
Combo_138,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,19769114,192.70471265434756,703.2901573758572,0.0,1.9308510638297873
Combo_141,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,26841336,2130.120112635312,1638.0973390536385,0.0,1.9308510638297873
Combo_140,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,cluster_12247700_12529558,489.9967898771865,1517.3900169646367,0.0,1.9308510638297873
Combo_154,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,1.9095744680851063
Combo_202,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,19755421,1418.29960822477,1995.0837304303425,1.1702127659574468,1.8936170212765957
Combo_169,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,1.8829787234042554
