snapshot_no,time,vehicle_id,x,y
63,134.0,3,645417.91,5493491.35
63,134.0,30,646888.38,5492822.31
63,134.0,31,644937.31,5493702.1
63,134.0,32,644957.0,5493761.04
63,134.0,33,644864.51,5493488.74
63,134.0,34,645750.05,5493584.46
63,134.0,35,645119.41,5493529.83
63,134.0,36,646087.36,5493478.51
63,134.0,37,645605.74,5493474.87
63,134.0,38,644657.19,5493518.28
63,134.0,39,646472.23,5493557.21
63,134.0,4,645703.76,5493465.48
63,134.0,40,645736.95,5493424.75
63,134.0,41,645788.62,5493653.59
63,134.0,42,645732.9,5494081.04
63,134.0,43,644831.73,5493515.18
63,134.0,44,646047.29,5493658.57
63,134.0,45,646595.93,5492678.26
63,134.0,46,645727.41,5493320.05
63,134.0,47,645803.46,5493650.07
63,134.0,48,645730.6,5493466.16
63,134.0,5,646028.19,5493691.56
63,134.0,6,646877.11,5493066.95
63,134.0,7,646493.98,5493982.65
63,134.0,8,644987.57,5494045.72
63,134.0,9,644857.93,5493469.32
64,136.0,0,645521.06,5493467.96
64,136.0,1,645733.93,5493274.8
64,136.0,10,644943.03,5493590.45
64,136.0,11,645790.66,5493653.48
64,136.0,12,645356.09,5493943.51
64,136.0,13,645819.28,5493964.06
64,136.0,14,645363.49,5494019.6
64,136.0,15,645989.97,5493655.6
64,136.0,16,645625.5,5493472.78
64,136.0,17,646025.5,5493655.34
64,136.0,18,645962.07,5493651.08
64,136.0,19,644975.54,5493562.93
64,136.0,2,645228.23,5493507.32
64,136.0,20,646821.84,5493342.76
64,136.0,22,645667.12,5493643.02
64,136.0,24,645994.56,5493652.67
64,136.0,25,645670.16,5493468.07
64,136.0,26,646277.43,5494100.47
64,136.0,27,645911.9,5493780.89
64,136.0,28,645157.15,5493633.72
64,136.0,29,645858.71,5493652.88
64,136.0,3,645382.08,5493494.43
64,136.0,30,646891.37,5492859.79
64,136.0,31,644928.91,5493677.76
64,136.0,32,644947.13,5493729.98
64,136.0,33,644856.78,5493465.94
64,136.0,34,645744.37,5493557.36
64,136.0,35,645082.03,5493540.49
64,136.0,36,646095.92,5493465.4
64,136.0,37,645572.06,5493478.42
64,136.0,38,644642.57,5493515.18
64,136.0,39,646452.9,5493554.47
64,136.0,4,645685.48,5493463.24
64,136.0,40,645738.31,5493440.23
64,136.0,41,645773.05,5493652.59
64,136.0,42,645761.38,5494080.66
64,136.0,43,644844.1,5493495.66
64,136.0,44,646077.05,5493663.76
64,136.0,45,646641.76,5492678.26
64,136.0,46,645729.58,5493294.35
64,136.0,47,645833.56,5493649.9
64,136.0,48,645730.63,5493465.78
64,136.0,5,646028.53,5493714.53
64,136.0,6,646880.62,5493032.51
64,136.0,7,646492.83,5493968.06
64,136.0,8,644987.03,5494019.82
64,136.0,9,644850.33,5493446.88
65,138.0,0,645556.11,5493464.87
65,138.0,1,645733.85,5493248.89
65,138.0,10,644915.96,5493602.63
65,138.0,11,645774.94,5493653.32
65,138.0,12,645359.44,5493914.77
65,138.0,13,645815.78,5493933.18
65,138.0,14,645375.23,5494029.15
65,138.0,15,645964.39,5493654.36
65,138.0,16,645596.47,5493475.85
65,138.0,17,646051.24,5493659.21
65,138.0,18,645987.95,5493652.26
65,138.0,19,645011.71,5493549.73
65,138.0,2,645195.02,5493511.85
65,138.0,20,646836.61,5493335.61
65,138.0,22,645647.44,5493662.87
65,138.0,24,646021.44,5493654.84
65,138.0,25,645643.0,5493470.94
65,138.0,26,646263.83,5494101.14
65,138.0,27,645926.29,5493781.81
65,138.0,28,645135.0,5493640.41
65,138.0,29,645832.48,5493653.11
65,138.0,3,645346.26,5493497.48
65,138.0,30,646893.65,5492897.27
65,138.0,31,644920.53,5493653.42
65,138.0,32,644936.3,5493699.2
65,138.0,33,644849.12,5493443.29
65,138.0,34,645739.69,5493529.98
65,138.0,35,645045.17,5493552.66
65,138.0,36,646104.93,5493451.65
65,138.0,37,645538.35,5493481.28
65,138.0,38,644618.75,5493525.69
65,138.0,39,646433.49,5493554.09
65,138.0,4,645660.08,5493465.92
65,138.0,40,645740.53,5493461.53
65,138.0,41,645761.38,5493632.32
65,138.0,42,645789.88,5494080.27
65,138.0,43,644858.97,5493490.21
65,138.0,44,646106.84,5493668.83
65,138.0,45,646687.75,5492679.51
65,138.0,46,645734.12,5493269.48
65,138.0,47,645863.64,5493649.59
65,138.0,48,645731.57,5493459.14
65,138.0,5,646029.28,5493737.49
65,138.0,6,646883.14,5492997.87
65,138.0,7,646491.68,5493953.5
65,138.0,8,644985.49,5493993.95
65,138.0,9,644842.02,5493424.71
66,140.0,0,645591.06,5493460.74
66,140.0,1,645733.27,5493223.0
66,140.0,10,644902.64,5493598.67
66,140.0,11,645762.25,5493634.84
66,140.0,12,645362.74,5493890.12
66,140.0,13,645812.22,5493902.32
66,140.0,14,645387.35,5494013.69
66,140.0,15,645938.81,5493653.54
66,140.0,16,645567.43,5493478.91
66,140.0,17,646076.87,5493663.73
66,140.0,18,646013.8,5493654.15
66,140.0,19,645048.0,5493536.87
66,140.0,2,645162.29,5493519.15
66,140.0,20,646852.67,5493330.63
66,140.0,22,645628.24,5493683.15
66,140.0,24,646048.1,5493658.7
66,140.0,25,645613.64,5493474.04
66,140.0,26,646250.22,5494101.82
66,140.0,27,645940.7,5493782.41
66,140.0,28,645110.14,5493645.39
66,140.0,29,645806.27,5493653.25
66,140.0,3,645310.43,5493500.34
66,140.0,30,646890.93,5492934.79
66,140.0,31,644912.26,5493629.42
66,140.0,32,644925.68,5493668.38
66,140.0,33,644840.58,5493421.02
66,140.0,34,645735.19,5493502.55
66,140.0,35,645009.06,5493567.12
66,140.0,36,646113.96,5493437.89
66,140.0,37,645504.63,5493483.92
66,140.0,38,644595.21,5493536.07
66,140.0,39,646414.0,5493555.23
66,140.0,4,645627.7,5493469.34
66,140.0,40,645747.5,5493489.35
66,140.0,41,645753.38,5493608.99
66,140.0,42,645815.82,5494079.93
66,140.0,43,644872.93,5493503.58
66,140.0,44,646136.63,5493673.9
66,140.0,45,646733.73,5492680.94
66,140.0,46,645733.77,5493243.63
66,140.0,47,645893.78,5493649.51
66,140.0,48,645740.12,5493447.57
66,140.0,5,646029.76,5493760.44
66,140.0,6,646885.66,5492963.21
66,140.0,7,646490.53,5493938.89
66,140.0,8,644983.89,5493968.05
66,140.0,9,644833.42,5493402.65
67,142.0,0,645626.05,5493456.61
67,142.0,1,645732.59,5493201.26
67,142.0,10,644895.0,5493578.54
67,142.0,11,645753.35,5493608.93
67,142.0,12,645366.53,5493885.92
67,142.0,13,645808.87,5493871.46
67,142.0,14,645401.12,5493990.59
67,142.0,15,645913.19,5493652.82
67,142.0,16,645538.35,5493481.28
67,142.0,17,646102.54,5493668.1
67,142.0,18,646039.5,5493657.29
67,142.0,19,645084.85,5493525.68
67,142.0,2,645136.47,5493531.74
67,142.0,20,646867.75,5493328.28
67,142.0,22,645609.05,5493703.44
67,142.0,24,646074.67,5493663.36
67,142.0,25,645584.29,5493477.13
67,142.0,26,646236.61,5494102.49
67,142.0,27,645955.11,5493783.0
67,142.0,28,645085.3,5493650.35
67,142.0,29,645785.35,5493653.76
67,142.0,3,645274.58,5493502.87
67,142.0,30,646888.2,5492972.3
67,142.0,31,644906.93,5493613.87
67,142.0,32,644916.59,5493641.99
67,142.0,33,644831.97,5493398.92
67,142.0,34,645731.87,5493476.9
67,142.0,35,644972.63,5493580.7
67,142.0,36,646122.95,5493424.19
67,142.0,37,645470.87,5493486.81
67,142.0,38,644580.73,5493540.16
67,142.0,39,646394.53,5493556.36
67,142.0,4,645593.7,5493472.93
67,142.0,40,645752.15,5493519.45
67,142.0,41,645746.86,5493584.91
67,142.0,42,645830.38,5494077.66
67,142.0,43,644881.44,5493528.65
67,142.0,44,646166.39,5493679.03
67,142.0,45,646779.69,5492682.53
67,142.0,46,645733.21,5493220.66
67,142.0,47,645923.86,5493649.86
67,142.0,48,645761.09,5493441.43
67,142.0,5,646030.24,5493783.38
67,142.0,6,646888.18,5492928.58
67,142.0,7,646489.38,5493924.31
67,142.0,8,644981.77,5493942.21
67,142.0,9,644824.83,5493380.62
68,144.0,0,645661.02,5493452.48
68,144.0,1,645732.03,5493185.64
68,144.0,10,644885.75,5493551.32
68,144.0,11,645746.38,5493583.0
68,144.0,12,645363.44,5493909.06
68,144.0,13,645805.16,5493840.62
68,144.0,14,645415.13,5493967.05
68,144.0,15,645887.57,5493652.7
68,144.0,16,645509.31,5493483.51
68,144.0,17,646128.22,5493672.47
68,144.0,18,646065.01,5493661.62
68,144.0,19,645121.99,5493515.44
68,144.0,2,645142.61,5493558.97
68,144.0,20,646873.03,5493312.32
68,144.0,22,645589.84,5493723.74
68,144.0,24,646101.26,5493667.88
68,144.0,25,645554.92,5493480.13
68,144.0,26,646223.01,5494103.16
68,144.0,27,645969.51,5493783.8
68,144.0,28,645060.46,5493655.32
68,144.0,29,645769.73,5493648.93
68,144.0,3,645238.76,5493505.88
68,144.0,30,646885.47,5493009.81
68,144.0,31,644899.99,5493593.2
68,144.0,32,644909.52,5493621.47
68,144.0,33,644823.36,5493376.84
68,144.0,34,645730.61,5493466.24
68,144.0,35,644937.15,5493596.59
68,144.0,36,646131.51,5493411.24
68,144.0,37,645437.15,5493489.7
68,144.0,38,644570.67,5493521.02
68,144.0,39,646375.04,5493557.5
68,144.0,4,645559.68,5493476.52
68,144.0,40,645756.8,5493549.56
68,144.0,41,645741.7,5493560.51
68,144.0,42,645829.19,5494056.03
68,144.0,43,644889.95,5493553.72
68,144.0,44,646196.17,5493684.13
68,144.0,45,646825.67,5492684.13
68,144.0,46,645732.65,5493202.96
68,144.0,47,645953.93,5493650.82
68,144.0,48,645790.24,5493436.1
68,144.0,5,646031.29,5493806.31
68,144.0,6,646890.7,5492893.95
68,144.0,7,646489.05,5493909.7
68,144.0,8,644979.46,5493916.39
68,144.0,9,644816.28,5493358.51
69,146.0,0,645695.95,5493448.27
69,146.0,1,645731.47,5493170.17
69,146.0,10,644876.05,5493522.76
69,146.0,11,645741.13,5493557.43
69,146.0,12,645359.98,5493937.63
69,146.0,13,645801.27,5493809.87
69,146.0,14,645429.47,5493943.68
69,146.0,15,645861.94,5493652.82
69,146.0,16,645480.29,5493486.0
69,146.0,17,646153.9,5493676.78
69,146.0,18,646090.5,5493666.05
69,146.0,19,645159.45,5493506.51
69,146.0,2,645148.75,5493586.22
69,146.0,20,646872.49,5493285.1
69,146.0,22,645570.65,5493744.03
69,146.0,24,646127.86,5493672.41
69,146.0,25,645525.44,5493482.21
69,146.0,26,646209.42,5494103.83
69,146.0,27,645983.86,5493785.1
69,146.0,28,645036.68,5493663.76
69,146.0,29,645759.08,5493625.61
69,146.0,3,645203.12,5493510.75
69,146.0,30,646883.31,5493039.57
69,146.0,31,644891.7,5493568.81
69,146.0,32,644904.27,5493605.95
69,146.0,33,644814.84,5493354.74
69,146.0,34,645730.6,5493466.16
69,146.0,35,644911.39,5493617.06
69,146.0,36,646140.66,5493397.57
69,146.0,37,645403.42,5493492.6
69,146.0,38,644560.03,5493493.36
69,146.0,39,646355.56,5493558.64
69,146.0,4,645525.56,5493478.98
69,146.0,40,645762.2,5493579.52
69,146.0,41,645737.44,5493535.95
69,146.0,42,645826.31,5494028.22
69,146.0,43,644898.25,5493578.18
69,146.0,44,646226.0,5493688.86
69,146.0,45,646870.96,5492685.44
69,146.0,46,645732.06,5493186.49
69,146.0,47,645984.02,5493652.01
69,146.0,48,645826.12,5493425.66
69,146.0,5,646032.6,5493829.22
69,146.0,6,646888.12,5492859.33
69,146.0,7,646489.36,5493895.06
69,146.0,8,644977.16,5493890.57
69,146.0,9,644807.86,5493336.38
70,148.0,0,645731.68,5493446.34
70,148.0,1,645730.91,5493154.68
70,148.0,10,644867.63,5493497.94
70,148.0,11,645736.83,5493532.24
70,148.0,12,645356.7,5493966.43
70,148.0,13,645798.15,5493789.44
70,148.0,14,645443.81,5493920.34
70,148.0,15,645836.33,5493653.09
70,148.0,16,645451.26,5493488.49
70,148.0,17,646179.5,5493681.3
70,148.0,18,646115.99,5493670.39
70,148.0,19,645197.08,5493498.42
70,148.0,2,645154.73,5493612.71
70,148.0,20,646871.83,5493251.75
70,148.0,22,645551.45,5493764.33
70,148.0,24,646154.44,5493676.87
70,148.0,25,645496.04,5493484.65
70,148.0,26,646195.81,5494104.5
70,148.0,27,645998.21,5493786.36
70,148.0,28,645013.61,5493674.19
70,148.0,29,645750.69,5493600.93
70,148.0,3,645167.93,5493517.83
70,148.0,30,646879.48,5493048.11
70,148.0,31,644883.41,5493544.42
70,148.0,32,644896.49,5493582.91
70,148.0,33,644806.41,5493332.56
70,148.0,34,645730.6,5493466.01
70,148.0,35,644921.95,5493647.73
70,148.0,36,646149.83,5493383.93
70,148.0,37,645369.7,5493495.49
70,148.0,38,644589.28,5493474.5
70,148.0,39,646336.14,5493559.77
70,148.0,4,645491.45,5493481.83
70,148.0,40,645767.24,5493609.66
70,148.0,41,645733.41,5493511.41
70,148.0,42,645823.28,5493999.88
70,148.0,43,644903.77,5493593.1
70,148.0,44,646255.95,5493692.77
70,148.0,45,646882.26,5492708.78
70,148.0,46,645731.49,5493170.52
70,148.0,47,646014.03,5493654.17
70,148.0,48,645867.91,5493408.86
70,148.0,5,646033.92,5493852.18
70,148.0,6,646885.36,5492824.7
70,148.0,7,646489.68,5493880.42
70,148.0,8,644974.33,5493864.82
70,148.0,9,644797.07,5493316.56
71,150.0,0,645772.83,5493439.51
71,150.0,1,645730.36,5493139.18
71,150.0,10,644869.09,5493483.51
71,150.0,11,645732.73,5493507.31
71,150.0,12,645353.94,5493990.72
71,150.0,13,645812.18,5493783.21
71,150.0,14,645458.15,5493896.97
71,150.0,15,645810.71,5493653.23
71,150.0,16,645422.22,5493490.98
71,150.0,17,646205.13,5493685.69
71,150.0,18,646141.5,5493674.69
71,150.0,19,645235.07,5493492.06
71,150.0,2,645158.03,5493628.56
71,150.0,20,646871.19,5493217.92
71,150.0,22,645532.24,5493784.63
71,150.0,24,646180.97,5493681.55
71,150.0,25,645466.63,5493487.17
71,150.0,26,646182.23,5494105.17
71,150.0,27,646012.48,5493787.98
71,150.0,28,644990.18,5493683.86
71,150.0,29,645744.69,5493575.3
71,150.0,3,645133.0,5493526.18
71,150.0,30,646881.03,5493026.88
71,150.0,31,644875.13,5493520.04
71,150.0,32,644886.31,5493552.95
71,150.0,33,644796.31,5493308.45
71,150.0,34,645731.43,5493460.09
71,150.0,35,644932.5,5493678.37
71,150.0,36,646158.99,5493370.28
71,150.0,37,645335.97,5493498.3
71,150.0,38,644628.16,5493456.44
71,150.0,39,646320.85,5493560.49
71,150.0,4,645457.31,5493484.76
71,150.0,40,645772.81,5493639.71
71,150.0,41,645726.38,5493487.97
71,150.0,42,645820.11,5493971.53
71,150.0,43,644922.77,5493587.34
71,150.0,44,646285.91,5493696.76
71,150.0,45,646878.52,5492721.6
71,150.0,46,645730.92,5493154.82
71,150.0,47,646043.88,5493658.0
71,150.0,48,645912.66,5493381.95
71,150.0,5,646035.23,5493875.1
71,150.0,6,646882.59,5492790.08
71,150.0,7,646489.99,5493865.8
71,150.0,8,644970.89,5493839.13
71,150.0,9,644775.56,5493326.31
72,152.0,0,645820.75,5493427.38
72,152.0,1,645729.8,5493123.68
72,152.0,10,644889.31,5493473.48
72,152.0,11,645724.68,5493485.9
72,152.0,12,645353.46,5494006.06
72,152.0,13,645830.73,5493782.19
72,152.0,14,645472.51,5493873.59
72,152.0,15,645787.85,5493653.63
72,152.0,16,645393.18,5493493.47
72,152.0,17,646230.89,5493689.5
72,152.0,18,646166.99,5493679.14
72,152.0,19,645273.41,5493488.24
72,152.0,2,645143.58,5493638.7
72,152.0,20,646870.8,5493184.11
72,152.0,22,645516.71,5493807.72
72,152.0,24,646207.57,5493686.08
72,152.0,25,645437.23,5493489.7
72,152.0,26,646168.61,5494105.74
72,152.0,27,646026.65,5493791.37
72,152.0,28,644966.78,5493693.59
72,152.0,29,645739.66,5493549.43
72,152.0,3,645098.36,5493535.71
72,152.0,30,646883.11,5492998.32
72,152.0,31,644867.45,5493497.4
72,152.0,32,644876.57,5493524.28
72,152.0,33,644780.74,5493280.86
72,152.0,34,645738.57,5493449.08
72,152.0,35,644943.11,5493709.01
72,152.0,36,646168.2,5493356.59
72,152.0,37,645302.2,5493501.0
72,152.0,38,644661.02,5493441.18
72,152.0,39,646301.46,5493559.62
72,152.0,4,645423.2,5493487.69
72,152.0,40,645795.94,5493650.11
72,152.0,41,645711.82,5493471.45
72,152.0,42,645816.94,5493943.22
72,152.0,43,644949.06,5493574.75
72,152.0,44,646316.0,5493698.66
72,152.0,45,646865.33,5492706.23
72,152.0,46,645730.36,5493139.22
72,152.0,47,646073.54,5493663.17
72,152.0,48,645956.68,5493348.56
72,152.0,5,646036.55,5493898.03
72,152.0,6,646879.94,5492755.43
72,152.0,7,646491.06,5493851.47
72,152.0,8,644967.45,5493813.43
72,152.0,9,644754.2,5493336.52
73,154.0,0,645873.6,5493406.42
73,154.0,1,645729.27,5493108.94
73,154.0,10,644916.84,5493460.93
73,154.0,11,645713.18,5493472.42
73,154.0,12,645366.27,5494022.45
73,154.0,13,645849.31,5493781.62
73,154.0,14,645486.85,5493850.22
73,154.0,15,645772.27,5493652.27
73,154.0,16,645364.16,5493495.96
73,154.0,17,646256.71,5493692.87
73,154.0,18,646192.51,5493683.49
73,154.0,19,645312.51,5493487.9
73,154.0,2,645117.28,5493643.96
73,154.0,20,646870.4,5493150.28
73,154.0,22,645502.1,5493831.51
73,154.0,24,646234.24,5493689.93
73,154.0,25,645407.84,5493492.22
73,154.0,26,646154.98,5494106.28
73,154.0,27,646031.5,5493810.0
73,154.0,28,644950.25,5493702.88
73,154.0,29,645735.4,5493523.56
73,154.0,3,645064.01,5493546.13
73,154.0,30,646885.71,5492962.56
73,154.0,31,644869.86,5493482.96
73,154.0,32,644869.37,5493503.07
73,154.0,33,644765.0,5493253.05
73,154.0,34,645757.68,5493441.99
73,154.0,35,644952.74,5493736.23
73,154.0,36,646178.63,5493343.9
73,154.0,37,645267.85,5493500.0
73,154.0,38,644678.26,5493433.76
73,154.0,39,646281.97,5493558.34
73,154.0,4,645389.08,5493490.62
73,154.0,40,645826.43,5493649.94
73,154.0,41,645697.48,5493465.19
73,154.0,42,645813.67,5493914.91
73,154.0,43,644978.18,5493561.94
73,154.0,44,646346.18,5493699.62
73,154.0,45,646838.08,5492700.39
73,154.0,46,645729.81,5493124.09
73,154.0,47,646103.22,5493668.22
73,154.0,48,645998.31,5493312.13
73,154.0,5,646036.95,5493915.44
73,154.0,6,646876.83,5492720.64
73,154.0,7,646493.46,5493837.03
73,154.0,8,644963.62,5493787.78
73,154.0,9,644732.75,5493346.46
74,156.0,0,645922.98,5493374.79
74,156.0,1,645728.55,5493093.49
74,156.0,10,644951.11,5493444.82
74,156.0,11,645699.52,5493464.98
74,156.0,12,645379.08,5494027.16
74,156.0,13,645867.86,5493781.28
74,156.0,14,645501.19,5493826.88
74,156.0,15,645760.99,5493631.17
74,156.0,16,645335.14,5493498.36
74,156.0,17,646282.51,5493696.3
74,156.0,18,646218.05,5493687.7
74,156.0,19,645350.87,5493485.6
74,156.0,2,645089.91,5493649.43
74,156.0,20,646870.72,5493116.48
74,156.0,22,645487.49,5493855.32
74,156.0,24,646260.82,5493693.42
74,156.0,25,645378.45,5493494.74
74,156.0,26,646141.34,5494106.83
74,156.0,27,646032.88,5493834.06
74,156.0,28,644946.44,5493718.45
74,156.0,29,645731.15,5493497.7
74,156.0,3,645030.36,5493558.61
74,156.0,30,646888.44,5492925.03
74,156.0,31,644890.94,5493472.74
74,156.0,32,644849.02,5493497.12
74,156.0,33,644749.28,5493225.25
74,156.0,34,645786.17,5493436.91
74,156.0,35,644955.28,5493747.9
74,156.0,36,646189.47,5493331.54
74,156.0,37,645234.13,5493503.28
74,156.0,38,644689.59,5493446.52
74,156.0,39,646262.52,5493557.06
74,156.0,4,645354.97,5493493.55
74,156.0,40,645856.91,5493649.71
74,156.0,41,645673.23,5493467.75
74,156.0,42,645810.48,5493886.58
74,156.0,43,645008.03,5493551.03
74,156.0,44,646376.4,5493700.49
74,156.0,45,646801.77,5492701.62
74,156.0,46,645729.28,5493109.22
74,156.0,47,646132.88,5493673.26
74,156.0,48,646037.13,5493272.72
74,156.0,5,646033.45,5493899.82
74,156.0,6,646844.53,5492700.17
74,156.0,7,646497.63,5493823.03
74,156.0,8,644957.39,5493762.62
74,156.0,9,644711.27,5493356.38
75,158.0,0,645968.89,5493338.09
75,158.0,1,645729.55,5493077.28
75,158.0,10,644992.49,5493425.9
75,158.0,11,645676.21,5493467.43
75,158.0,12,645391.35,5494007.06
75,158.0,13,645886.4,5493780.98
75,158.0,14,645515.52,5493803.53
75,158.0,15,645752.75,5493607.16
75,158.0,16,645306.13,5493500.68
75,158.0,17,646308.42,5493698.41
75,158.0,18,646243.66,5493691.16
75,158.0,19,645389.2,5493482.7
75,158.0,2,645064.35,5493654.54
75,158.0,20,646875.04,5493082.94
75,158.0,22,645472.87,5493879.13
75,158.0,24,646287.07,5493696.91
75,158.0,25,645349.04,5493497.25
75,158.0,26,646127.75,5494107.38
75,158.0,27,646034.26,5493858.15
75,158.0,28,644953.13,5493737.32
75,158.0,29,645716.99,5493476.63
75,158.0,3,644996.88,5493571.64
75,158.0,30,646890.38,5492887.56
75,158.0,31,644918.17,5493460.33
75,158.0,32,644837.1,5493521.94
75,158.0,33,644733.55,5493197.44
75,158.0,34,645821.36,5493427.19
75,158.0,35,644955.15,5493748.42
75,158.0,36,646200.32,5493319.19
75,158.0,37,645200.55,5493507.86
75,158.0,38,644699.41,5493468.3
75,158.0,39,646243.34,5493555.8
75,158.0,4,645320.83,5493496.31
75,158.0,40,645880.32,5493649.5
75,158.0,41,645643.6,5493470.87
75,158.0,42,645807.28,5493858.28
75,158.0,43,645037.99,5493540.41
75,158.0,44,646406.61,5493701.3
75,158.0,45,646757.97,5492703.1
75,158.0,46,645732.81,5493118.29
75,158.0,47,646155.66,5493665.62
75,158.0,48,646075.99,5493233.28
75,158.0,5,646032.13,5493876.93
75,158.0,6,646798.44,5492701.73
75,158.0,7,646502.12,5493809.07
75,158.0,8,644949.9,5493737.81
75,158.0,9,644689.86,5493366.47
76,160.0,0,646012.06,5493298.18
76,160.0,1,645746.35,5493076.59
76,160.0,10,645036.47,5493405.79
76,160.0,11,645645.77,5493470.65
76,160.0,12,645406.07,5493982.24
76,160.0,13,645904.97,5493780.74
76,160.0,14,645531.11,5493781.16
76,160.0,15,645746.2,5493582.27
76,160.0,16,645277.09,5493502.74
76,160.0,17,646334.44,5493699.25
76,160.0,18,646269.31,5493694.55
76,160.0,19,645427.54,5493479.43
76,160.0,2,645057.2,5493652.71
76,160.0,20,646879.39,5493049.42
76,160.0,22,645458.24,5493902.95
76,160.0,24,646313.31,5493698.57
76,160.0,25,645319.62,5493499.61
76,160.0,26,646114.12,5494107.92
76,160.0,27,646035.64,5493882.24
76,160.0,28,644955.5,5493744.07
76,160.0,29,645704.67,5493466.18
76,160.0,3,644963.5,5493584.79
76,160.0,30,646887.38,5492850.06
76,160.0,31,644935.26,5493452.36
76,160.0,32,644854.32,5493559.87
76,160.0,33,644716.51,5493170.45
76,160.0,34,645862.43,5493411.21
76,160.0,35,644950.69,5493752.51
76,160.0,36,646211.16,5493306.82
76,160.0,37,645167.37,5493514.67
76,160.0,38,644707.13,5493481.36
76,160.0,39,646228.08,5493554.69
76,160.0,4,645286.69,5493499.03
76,160.0,40,645876.38,5493652.71
76,160.0,41,645613.85,5493474.01
76,160.0,42,645803.88,5493829.98
76,160.0,43,645068.31,5493530.7
76,160.0,44,646436.77,5493703.0
76,160.0,45,646712.03,5492704.65
76,160.0,46,645733.43,5493135.54
76,160.0,47,646161.23,5493636.06
76,160.0,48,646114.85,5493193.83
76,160.0,5,646030.81,5493854.0
76,160.0,6,646752.12,5492703.3
76,160.0,7,646507.19,5493795.36
76,160.0,8,644941.24,5493713.37
76,160.0,9,644668.79,5493377.22
77,162.0,0,646053.32,5493256.29
77,162.0,1,645738.91,5493096.85
77,162.0,10,645080.41,5493385.7
77,162.0,11,645612.63,5493474.14
77,162.0,12,645421.02,5493957.45
77,162.0,13,645923.53,5493781.69
77,162.0,14,645549.97,5493761.23
77,162.0,15,645741.06,5493557.06
77,162.0,16,645248.01,5493504.8
77,162.0,17,646360.49,5493700.06
77,162.0,18,646295.0,5493697.78
77,162.0,19,645465.82,5493476.05
77,162.0,2,645078.27,5493648.49
77,162.0,20,646881.84,5493015.72
77,162.0,22,645443.64,5493926.74
77,162.0,24,646338.76,5493699.39
77,162.0,25,645290.21,5493501.98
77,162.0,26,646100.49,5494108.47
77,162.0,27,646037.03,5493906.29
77,162.0,28,644958.93,5493755.6
77,162.0,29,645684.19,5493466.59
77,162.0,3,644930.73,5493599.47
77,162.0,30,646884.39,5492812.57
77,162.0,31,644923.79,5493459.17
77,162.0,32,644813.54,5493580.1
77,162.0,33,644699.33,5493143.51
77,162.0,34,645907.16,5493385.76
77,162.0,35,644937.16,5493756.12
77,162.0,36,646222.03,5493294.44
77,162.0,37,645134.4,5493522.51
77,162.0,38,644720.13,5493498.47
77,162.0,39,646208.68,5493553.06
77,162.0,4,645252.5,5493501.13
77,162.0,40,645852.53,5493653.0
77,162.0,41,645584.1,5493477.15
77,162.0,42,645800.03,5493802.23
77,162.0,43,645098.84,5493521.82
77,162.0,44,646466.0,5493705.91
77,162.0,45,646666.26,5492708.48
77,162.0,46,645734.05,5493152.79
77,162.0,47,646167.47,5493606.63
77,162.0,48,646153.71,5493154.39
77,162.0,5,646029.51,5493831.14
77,162.0,6,646705.79,5492704.86
77,162.0,7,646512.27,5493781.63
77,162.0,8,644932.73,5493688.85
77,162.0,9,644649.9,5493386.98
78,164.0,0,646094.6,5493214.39
78,164.0,1,645732.62,5493112.95
78,164.0,10,645124.22,5493365.26
78,164.0,11,645580.68,5493477.51
78,164.0,12,645436.17,5493932.78
78,164.0,13,645942.06,5493782.46
78,164.0,14,645568.78,5493741.34
78,164.0,15,645736.75,5493531.79
78,164.0,16,645219.13,5493508.56
78,164.0,17,646386.48,5493700.76
78,164.0,18,646320.89,5493698.81
78,164.0,19,645504.12,5493472.67
78,164.0,2,645105.36,5493643.08
78,164.0,20,646884.29,5492981.99
78,164.0,22,645429.03,5493950.52
78,164.0,24,646347.67,5493702.87
78,164.0,25,645260.77,5493503.58
78,164.0,26,646086.87,5494109.01
78,164.0,27,646038.2,5493930.34
78,164.0,28,644963.71,5493774.86
78,164.0,29,645655.61,5493469.61
78,164.0,3,644912.54,5493620.41
78,164.0,30,646881.39,5492775.08
78,164.0,31,644900.19,5493470.15
78,164.0,32,644784.0,5493593.77
78,164.0,33,644682.17,5493116.58
78,164.0,34,645951.96,5493352.61
78,164.0,35,644918.44,5493760.73
78,164.0,36,646232.86,5493282.09
78,164.0,37,645101.63,5493531.48
78,164.0,38,644733.54,5493525.58
78,164.0,39,646189.23,5493551.43
78,164.0,4,645218.54,5493505.41
78,164.0,40,645822.45,5493653.16
78,164.0,41,645554.34,5493480.17
78,164.0,42,645799.32,5493785.77
78,164.0,43,645129.49,5493513.37
78,164.0,44,646482.15,5493709.56
78,164.0,45,646625.21,5492720.4
78,164.0,46,645734.67,5493170.04
78,164.0,47,646173.76,5493577.19
78,164.0,48,646192.54,5493114.97
78,164.0,5,646028.19,5493808.22
78,164.0,6,646660.78,5492709.26
78,164.0,7,646519.07,5493768.67
78,164.0,8,644924.29,5493664.34
78,164.0,9,644632.48,5493399.31
79,166.0,0,646135.89,5493172.48
79,166.0,1,645733.17,5493128.45
79,166.0,10,645168.1,5493344.95
79,166.0,11,645549.91,5493480.48
