ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_364,712.5,262.5,49.56360746313817,11.00767354327467,0.62
Grid_365,712.5,337.5,49.56428165358134,11.007701199166375,1.69
Grid_366,712.5,412.5,49.56495584393412,11.00772885609702,2.92
Grid_367,712.5,487.5,49.565630034196566,11.007756514066656,3.3099999999999996
Grid_368,712.5,562.5,49.56630422436866,11.007784173075338,1.95
Grid_369,712.5,637.5,49.56697841445039,11.007811833123114,0.73
Grid_370,712.5,712.5,49.56765260444178,11.00783949421003,0.37
Grid_371,712.5,787.5,49.5683267943428,11.007867156336141,0.11
Grid_372,712.5,862.5,49.56900098415348,11.007894819501498,0.48
Grid_373,712.5,937.5,49.569675173873804,11.00792248370615,0.16
Grid_374,712.5,1012.5,49.57034936350377,11.007950148950146,0.1
Grid_375,712.5,1087.5,49.57102355304339,11.007977815233538,0.06999999999999999
Grid_376,712.5,1162.5,49.57169774249264,11.00800548255638,0.22
Grid_377,712.5,1237.5,49.57237193185154,11.008033150918715,1.1900000000000002
Grid_378,712.5,1312.5,49.5730461211201,11.008060820320601,20.74
